HSN_CD,HSN_NM,TOWN_NM,VILL_NM,year,total_vote,eligible_vote,DPP,KMT
A,臺北市,北投區,裕民里,2014,4535,6439,1761,1107
A,臺北市,北投區,振華里,2014,4511,6486,1550,1069
A,臺北市,北投區,永和里,2014,5069,7485,1957,987
A,臺北市,北投區,永欣里,2014,4243,6362,1391,1126
A,臺北市,北投區,永明里,2014,2796,3933,1017,655
A,臺北市,北投區,東華里,2014,2746,3742,992,797
A,臺北市,北投區,吉利里,2014,4060,5577,1451,1056
A,臺北市,北投區,吉慶里,2014,3097,4306,1409,576
A,臺北市,北投區,尊賢里,2014,2746,3913,1236,596
A,臺北市,北投區,立賢里,2014,3163,4528,1333,636
A,臺北市,北投區,立農里,2014,5224,7420,2218,1096
A,臺北市,北投區,八仙里,2014,3203,4637,1413,624
A,臺北市,北投區,洲美里,2014,1471,1799,645,130
A,臺北市,北投區,奇岩里,2014,5695,8082,2320,1490
A,臺北市,北投區,清江里,2014,5141,8123,2248,1196
A,臺北市,北投區,中央里,2014,5223,7331,2397,1080
A,臺北市,北投區,長安里,2014,3355,5096,1349,683
A,臺北市,北投區,大同里,2014,3517,4994,1567,782
A,臺北市,北投區,溫泉里,2014,3989,5712,1668,966
A,臺北市,北投區,林泉里,2014,1835,2959,598,514
A,臺北市,北投區,中心里,2014,3513,5425,1314,696
A,臺北市,北投區,中庸里,2014,2650,3788,1100,493
A,臺北市,北投區,開明里,2014,3964,5590,1382,972
A,臺北市,北投區,中和里,2014,2991,4318,1079,671
A,臺北市,北投區,智仁里,2014,3681,5190,1419,893
A,臺北市,北投區,秀山里,2014,1966,2893,708,465
A,臺北市,北投區,文化里,2014,2453,3517,642,824
A,臺北市,北投區,豐年里,2014,2826,3816,1152,615
A,臺北市,北投區,稻香里,2014,2908,4350,1151,727
A,臺北市,北投區,桃源里,2014,3686,5131,1629,789
A,臺北市,北投區,一德里,2014,4196,5939,1963,708
A,臺北市,北投區,關渡里,2014,6368,9554,2671,1245
A,臺北市,北投區,泉源里,2014,1384,2109,607,237
A,臺北市,北投區,湖山里,2014,1094,1580,462,335
A,臺北市,北投區,大屯里,2014,697,1038,364,124
A,臺北市,北投區,湖田里,2014,792,977,292,179
A,臺北市,士林區,仁勇里,2014,2435,3368,892,761
A,臺北市,士林區,義信里,2014,1907,2685,588,722
A,臺北市,士林區,福林里,2014,1867,2654,587,618
A,臺北市,士林區,福德里,2014,2672,5063,915,768
A,臺北市,士林區,福志里,2014,4642,6477,1536,1377
A,臺北市,士林區,舊佳里,2014,3633,5192,1358,835
A,臺北市,士林區,福佳里,2014,4643,6566,1598,1134
A,臺北市,士林區,後港里,2014,4959,6961,2157,1138
A,臺北市,士林區,福中里,2014,4298,5766,1844,966
A,臺北市,士林區,前港里,2014,2842,3793,1271,599
A,臺北市,士林區,百齡里,2014,4454,6081,2071,936
A,臺北市,士林區,承德里,2014,3383,4887,1280,919
A,臺北市,士林區,福華里,2014,3765,5531,1733,834
A,臺北市,士林區,明勝里,2014,3113,4283,1341,619
A,臺北市,士林區,福順里,2014,3237,4485,1675,321
A,臺北市,士林區,富光里,2014,3470,5000,1873,368
A,臺北市,士林區,葫蘆里,2014,4798,6401,2234,717
A,臺北市,士林區,葫東里,2014,2519,3442,1377,283
A,臺北市,士林區,社子里,2014,3925,5429,1654,332
A,臺北市,士林區,社新里,2014,5378,7458,2538,524
A,臺北市,士林區,社園里,2014,4535,6143,2107,361
A,臺北市,士林區,永倫里,2014,4496,6324,2115,338
A,臺北市,士林區,福安里,2014,3146,4052,2043,141
A,臺北市,士林區,富洲里,2014,3648,4827,2313,201
A,臺北市,士林區,岩山里,2014,2055,3036,720,544
A,臺北市,士林區,名山里,2014,4420,6068,1622,1159
A,臺北市,士林區,德行里,2014,2609,3719,1059,665
A,臺北市,士林區,德華里,2014,3426,4837,1512,747
A,臺北市,士林區,聖山里,2014,3123,4321,1022,955
A,臺北市,士林區,忠誠里,2014,3296,4870,901,1112
A,臺北市,士林區,芝山里,2014,4525,6351,1622,1068
A,臺北市,士林區,東山里,2014,3073,4379,1020,926
A,臺北市,士林區,三玉里,2014,3485,5016,1265,708
A,臺北市,士林區,蘭雅里,2014,5166,7434,1801,1429
A,臺北市,士林區,蘭興里,2014,3927,5541,1551,1023
A,臺北市,士林區,天福里,2014,3599,5236,1348,951
A,臺北市,士林區,天祿里,2014,3108,4433,1222,701
A,臺北市,士林區,天壽里,2014,2971,4174,1073,682
A,臺北市,士林區,天和里,2014,4301,6320,1568,1012
A,臺北市,士林區,天山里,2014,3925,5865,1379,1016
A,臺北市,士林區,天玉里,2014,4973,7236,1767,1317
A,臺北市,士林區,天母里,2014,3806,5584,1319,1048
A,臺北市,士林區,永福里,2014,805,1122,341,224
A,臺北市,士林區,公館里,2014,969,1265,508,197
A,臺北市,士林區,新安里,2014,1231,1774,518,376
A,臺北市,士林區,陽明里,2014,1869,2706,694,528
A,臺北市,士林區,菁山里,2014,1055,1405,421,366
A,臺北市,士林區,平等里,2014,1003,1268,420,146
A,臺北市,士林區,溪山里,2014,940,1260,340,215
A,臺北市,士林區,翠山里,2014,1526,2381,348,587
A,臺北市,士林區,臨溪里,2014,1748,2575,598,499
A,臺北市,內湖區,西湖里,2014,4544,6472,1861,1836
A,臺北市,內湖區,西康里,2014,5357,7795,1693,2486
A,臺北市,內湖區,西安里,2014,4012,5657,1514,1758
A,臺北市,內湖區,港墘里,2014,3557,4914,1417,1361
A,臺北市,內湖區,港都里,2014,3170,4558,1352,1192
A,臺北市,內湖區,港富里,2014,5579,7842,2366,1869
A,臺北市,內湖區,港華里,2014,5232,7307,2148,2002
A,臺北市,內湖區,內湖里,2014,3491,4961,1372,1395
A,臺北市,內湖區,湖濱里,2014,4738,6788,1564,1888
A,臺北市,內湖區,紫星里,2014,4739,6697,2024,1633
A,臺北市,內湖區,大湖里,2014,3159,4535,1278,1188
A,臺北市,內湖區,金龍里,2014,3222,4648,1352,1212
A,臺北市,內湖區,金瑞里,2014,4001,5571,1598,1574
A,臺北市,內湖區,碧山里,2014,4139,5830,1687,1591
A,臺北市,內湖區,紫雲里,2014,3399,4840,1073,1415
A,臺北市,內湖區,清白里,2014,4785,6769,1574,1556
A,臺北市,內湖區,葫洲里,2014,3728,5479,1337,1557
A,臺北市,內湖區,紫陽里,2014,4693,6780,1785,1862
A,臺北市,內湖區,瑞陽里,2014,4746,6616,1351,2231
A,臺北市,內湖區,瑞光里,2014,2892,3992,867,1193
A,臺北市,內湖區,五分里,2014,5439,8416,2360,2176
A,臺北市,內湖區,東湖里,2014,4725,6737,1948,1929
A,臺北市,內湖區,樂康里,2014,4814,7056,2042,1907
A,臺北市,內湖區,內溝里,2014,2778,3991,1026,1250
A,臺北市,內湖區,週美里,2014,4203,6197,1841,1699
A,臺北市,內湖區,行善里,2014,3925,5579,1597,1641
A,臺北市,內湖區,石潭里,2014,1956,2927,726,835
A,臺北市,內湖區,湖興里,2014,4222,7227,1823,1456
A,臺北市,內湖區,湖元里,2014,3224,4696,1339,1282
A,臺北市,內湖區,安湖里,2014,4475,6205,1784,1924
A,臺北市,內湖區,秀湖里,2014,3562,5232,1330,1346
A,臺北市,內湖區,安泰里,2014,3192,4532,1156,1458
A,臺北市,內湖區,金湖里,2014,4980,7356,1746,1841
A,臺北市,內湖區,康寧里,2014,4699,6974,1609,1944
A,臺北市,內湖區,明湖里,2014,2928,4254,1249,1192
A,臺北市,內湖區,蘆洲里,2014,676,1036,347,267
A,臺北市,內湖區,麗山里,2014,3393,4794,1447,1244
A,臺北市,內湖區,寶湖里,2014,4308,6440,1654,1572
A,臺北市,內湖區,南湖里,2014,2809,4105,938,1110
A,臺北市,南港區,南港里,2014,3516,5352,1282,1686
A,臺北市,南港區,中南里,2014,2165,3185,852,1097
A,臺北市,南港區,三重里,2014,3296,4900,1189,1492
A,臺北市,南港區,新富里,2014,2308,3324,913,1119
A,臺北市,南港區,中研里,2014,5216,7580,1931,2443
A,臺北市,南港區,九如里,2014,3806,5373,1096,2005
A,臺北市,南港區,舊莊里,2014,5315,7725,2169,2523
A,臺北市,南港區,東新里,2014,4184,6029,1612,1984
A,臺北市,南港區,重陽里,2014,2746,3989,931,1250
A,臺北市,南港區,東明里,2014,2727,3907,922,1353
A,臺北市,南港區,西新里,2014,2872,3991,1459,1064
A,臺北市,南港區,玉成里,2014,3009,4171,1328,1242
A,臺北市,南港區,合成里,2014,4090,5847,1754,1692
A,臺北市,南港區,新光里,2014,2322,3251,794,1183
A,臺北市,南港區,聯成里,2014,3158,4387,1158,1440
A,臺北市,南港區,萬福里,2014,2531,3585,861,1190
A,臺北市,南港區,鴻福里,2014,2865,3947,1169,1240
A,臺北市,南港區,百福里,2014,3006,4458,1225,1351
A,臺北市,南港區,成福里,2014,4570,6368,1570,2071
A,臺北市,南港區,仁福里,2014,3271,4709,1023,1322
A,臺北市,松山區,莊敬里,2014,3209,4618,1212,1395
A,臺北市,松山區,東榮里,2014,4530,6585,1628,1940
A,臺北市,松山區,三民里,2014,3875,5789,1378,1707
A,臺北市,松山區,新益里,2014,2967,4023,1138,1302
A,臺北市,松山區,富錦里,2014,2997,4370,1033,1361
A,臺北市,松山區,新東里,2014,2843,4128,1192,1086
A,臺北市,松山區,富泰里,2014,2669,3931,836,1195
A,臺北市,松山區,介壽里,2014,2582,3637,1014,928
A,臺北市,松山區,精忠里,2014,2411,3553,892,975
A,臺北市,松山區,東光里,2014,4262,6173,1645,1764
A,臺北市,松山區,龍田里,2014,5600,8188,1380,2920
A,臺北市,松山區,東昌里,2014,1521,2157,612,544
A,臺北市,松山區,東勢里,2014,2504,3670,1058,940
A,臺北市,松山區,中華里,2014,3528,5155,1229,1579
A,臺北市,松山區,民有里,2014,5019,7344,2287,1768
A,臺北市,松山區,民福里,2014,3808,5540,1215,1864
A,臺北市,松山區,松基里,2014,2182,3157,910,837
A,臺北市,松山區,慈祐里,2014,3836,6853,2058,1163
A,臺北市,松山區,安平里,2014,5123,7205,3038,1335
A,臺北市,松山區,鵬程里,2014,3246,4700,1055,1480
A,臺北市,松山區,自強里,2014,5617,8045,977,3322
A,臺北市,松山區,吉祥里,2014,4915,7154,1939,2029
A,臺北市,松山區,新聚里,2014,4832,6724,2248,1803
A,臺北市,松山區,復盛里,2014,3964,5463,1414,1823
A,臺北市,松山區,中正里,2014,5157,7465,2175,2062
A,臺北市,松山區,中崙里,2014,2294,3286,776,1089
A,臺北市,松山區,美仁里,2014,1981,2779,850,779
A,臺北市,松山區,吉仁里,2014,2288,3295,948,892
A,臺北市,松山區,敦化里,2014,4045,5697,1668,1535
A,臺北市,松山區,復源里,2014,1859,2638,667,805
A,臺北市,松山區,復建里,2014,2531,3605,862,1150
A,臺北市,松山區,復勢里,2014,3600,5122,1537,1329
A,臺北市,松山區,福成里,2014,1548,2268,576,606
A,臺北市,信義區,西村里,2014,2737,5149,549,1531
A,臺北市,信義區,正和里,2014,2751,3890,750,1337
A,臺北市,信義區,興隆里,2014,1540,2421,451,761
A,臺北市,信義區,中興里,2014,1788,2837,607,781
A,臺北市,信義區,新仁里,2014,2051,2897,580,1006
A,臺北市,信義區,興雅里,2014,3369,4941,1255,1417
A,臺北市,信義區,敦厚里,2014,2903,4431,1127,1167
A,臺北市,信義區,廣居里,2014,4601,6475,1441,2118
A,臺北市,信義區,安康里,2014,5645,8275,1921,2485
A,臺北市,信義區,六藝里,2014,2331,3108,1079,813
A,臺北市,信義區,雅祥里,2014,3030,4161,1368,1082
A,臺北市,信義區,五常里,2014,2215,3227,904,853
A,臺北市,信義區,五全里,2014,3126,4337,1500,999
A,臺北市,信義區,永吉里,2014,2427,3548,1426,728
A,臺北市,信義區,長春里,2014,2624,3639,1062,1088
A,臺北市,信義區,四育里,2014,3599,4924,1655,1256
A,臺北市,信義區,四維里,2014,3248,4668,1292,1369
A,臺北市,信義區,永春里,2014,2981,4265,1426,977
A,臺北市,信義區,富台里,2014,2402,3661,639,1250
A,臺北市,信義區,國業里,2014,4273,6125,1462,1905
A,臺北市,信義區,松隆里,2014,1309,1989,556,482
A,臺北市,信義區,松友里,2014,3912,5657,1418,1717
A,臺北市,信義區,松光里,2014,3040,4353,1272,1096
A,臺北市,信義區,中坡里,2014,2858,3917,1177,1108
A,臺北市,信義區,中行里,2014,4844,6867,2157,1636
A,臺北市,信義區,大道里,2014,3830,5384,1598,1356
A,臺北市,信義區,大仁里,2014,2575,3549,1025,1066
A,臺北市,信義區,景新里,2014,2906,4321,967,1275
A,臺北市,信義區,惠安里,2014,3854,5659,1162,1820
A,臺北市,信義區,三張里,2014,5450,7734,1709,2499
A,臺北市,信義區,三犁里,2014,3018,4438,978,1335
A,臺北市,信義區,六合里,2014,3909,5945,1050,1793
A,臺北市,信義區,泰和里,2014,4568,6803,1540,1961
A,臺北市,信義區,景聯里,2014,2789,4005,1015,1184
A,臺北市,信義區,景勤里,2014,2551,3622,872,1200
A,臺北市,信義區,雙和里,2014,4314,6062,1419,1825
A,臺北市,信義區,嘉興里,2014,1993,2807,764,837
A,臺北市,信義區,黎順里,2014,2341,3583,843,1028
A,臺北市,信義區,黎平里,2014,4199,6103,1607,1777
A,臺北市,信義區,黎忠里,2014,2841,4142,1143,1202
A,臺北市,信義區,黎安里,2014,1366,1948,325,863
A,臺北市,中山區,正守里,2014,1831,2711,844,736
A,臺北市,中山區,正義里,2014,2674,4421,1111,991
A,臺北市,中山區,正得里,2014,1971,3190,849,810
A,臺北市,中山區,民安里,2014,2738,4010,1294,899
A,臺北市,中山區,康樂里,2014,1405,2272,612,582
A,臺北市,中山區,中山里,2014,3369,5435,1525,1243
A,臺北市,中山區,聚盛里,2014,2325,3616,975,838
A,臺北市,中山區,集英里,2014,3971,5819,2028,1349
A,臺北市,中山區,聚葉里,2014,2197,3324,948,857
A,臺北市,中山區,恆安里,2014,2495,4005,1085,1037
A,臺北市,中山區,晴光里,2014,2864,4551,1250,1143
A,臺北市,中山區,圓山里,2014,2396,3635,992,1106
A,臺北市,中山區,新庄里,2014,2998,4312,1431,1033
A,臺北市,中山區,劍潭里,2014,2151,3209,332,1415
A,臺北市,中山區,大直里,2014,5451,7796,2182,2354
A,臺北市,中山區,成功里,2014,3303,5142,1484,1298
A,臺北市,中山區,永安里,2014,5236,7593,2339,2057
A,臺北市,中山區,金泰里,2014,3851,5680,1535,1697
A,臺北市,中山區,北安里,2014,1608,2273,486,650
A,臺北市,中山區,新喜里,2014,3039,4496,1480,981
A,臺北市,中山區,新福里,2014,2941,4317,1531,860
A,臺北市,中山區,松江里,2014,3941,5509,1780,1480
A,臺北市,中山區,新生里,2014,3026,4259,1285,782
A,臺北市,中山區,中庄里,2014,2910,4385,1434,784
A,臺北市,中山區,大佳里,2014,667,919,314,232
A,臺北市,中山區,行政里,2014,3505,6720,1623,1234
A,臺北市,中山區,行仁里,2014,4931,6946,2228,1655
A,臺北市,中山區,行孝里,2014,2362,3431,1121,800
A,臺北市,中山區,下埤里,2014,4565,6512,2114,1680
A,臺北市,中山區,江寧里,2014,3993,5806,1654,1670
A,臺北市,中山區,江山里,2014,4470,6425,2135,1558
A,臺北市,中山區,中吉里,2014,3249,4616,1688,1003
A,臺北市,中山區,中原里,2014,2995,4224,1380,1026
A,臺北市,中山區,興亞里,2014,2943,4462,1319,1168
A,臺北市,中山區,中央里,2014,2115,3004,858,928
A,臺北市,中山區,朱馥里,2014,3407,4959,1429,1322
A,臺北市,中山區,龍洲里,2014,3109,4396,725,1649
A,臺北市,中山區,朱園里,2014,2559,3863,1148,1018
A,臺北市,中山區,埤頭里,2014,1989,2966,914,824
A,臺北市,中山區,朱崙里,2014,1599,2423,731,640
A,臺北市,中山區,力行里,2014,3271,5001,1581,1238
A,臺北市,中山區,復華里,2014,2484,3850,943,1146
A,臺北市,大同區,玉泉里,2014,1833,2554,917,661
A,臺北市,大同區,建明里,2014,1997,2927,1026,706
A,臺北市,大同區,建功里,2014,2738,3907,1521,929
A,臺北市,大同區,建泰里,2014,2213,3144,1254,709
A,臺北市,大同區,永樂里,2014,3150,4578,1752,1012
A,臺北市,大同區,朝陽里,2014,2560,3675,1342,858
A,臺北市,大同區,星明里,2014,3280,4804,1730,1135
A,臺北市,大同區,光能里,2014,3112,4281,1743,1009
A,臺北市,大同區,大有里,2014,3075,4149,1633,1047
A,臺北市,大同區,延平里,2014,2383,3483,1138,924
A,臺北市,大同區,雙連里,2014,5540,7887,3084,1756
A,臺北市,大同區,南芳里,2014,2329,3370,1142,836
A,臺北市,大同區,民權里,2014,3742,5319,1844,1339
A,臺北市,大同區,景星里,2014,1758,2417,887,567
A,臺北市,大同區,隆和里,2014,1772,2584,975,522
A,臺北市,大同區,蓬萊里,2014,2909,4172,1525,900
A,臺北市,大同區,國順里,2014,1860,2583,1039,529
A,臺北市,大同區,國慶里,2014,2634,3665,1353,880
A,臺北市,大同區,揚雅里,2014,2246,3770,1198,744
A,臺北市,大同區,斯文里,2014,3263,4588,1715,921
A,臺北市,大同區,鄰江里,2014,4087,5564,2216,1325
A,臺北市,大同區,至聖里,2014,4833,6809,2566,1509
A,臺北市,大同區,老師里,2014,3651,5078,1985,1117
A,臺北市,大同區,重慶里,2014,4016,5745,1940,1353
A,臺北市,大同區,保安里,2014,2578,3547,1494,711
A,臺北市,中正區,水源里,2014,1618,2529,699,696
A,臺北市,中正區,富水里,2014,1304,2123,330,731
A,臺北市,中正區,文盛里,2014,1566,2293,625,617
A,臺北市,中正區,林興里,2014,2654,3947,842,1341
A,臺北市,中正區,河堤里,2014,2688,3953,861,1223
A,臺北市,中正區,頂東里,2014,3602,5224,1333,1575
A,臺北市,中正區,網溪里,2014,3539,4982,1294,1486
A,臺北市,中正區,板溪里,2014,2016,2910,728,852
A,臺北市,中正區,螢圃里,2014,3227,4736,1184,1405
A,臺北市,中正區,螢雪里,2014,2794,3854,1037,1206
A,臺北市,中正區,永功里,2014,3708,5286,1623,1425
A,臺北市,中正區,永昌里,2014,3136,4465,1217,1292
A,臺北市,中正區,龍興里,2014,2269,3154,894,851
A,臺北市,中正區,忠勤里,2014,3768,5849,1365,1636
A,臺北市,中正區,廈安里,2014,2302,3395,928,908
A,臺北市,中正區,愛國里,2014,1886,2614,757,770
A,臺北市,中正區,南門里,2014,1557,2206,479,753
A,臺北市,中正區,龍光里,2014,1898,2759,667,826
A,臺北市,中正區,南福里,2014,5434,7819,2144,2265
A,臺北市,中正區,龍福里,2014,3410,5954,1357,1490
A,臺北市,中正區,新營里,2014,4807,6911,1590,2312
A,臺北市,中正區,建國里,2014,805,1161,272,395
A,臺北市,中正區,光復里,2014,2039,3120,836,893
A,臺北市,中正區,黎明里,2014,1611,2616,548,799
A,臺北市,中正區,梅花里,2014,1767,2773,696,761
A,臺北市,中正區,幸福里,2014,2502,3801,955,1099
A,臺北市,中正區,幸市里,2014,2626,3813,1091,1124
A,臺北市,中正區,東門里,2014,2284,3416,773,1086
A,臺北市,中正區,文北里,2014,3016,4560,1165,1235
A,臺北市,中正區,文祥里,2014,4244,6103,1540,1859
A,臺北市,中正區,三愛里,2014,4673,6833,1812,1894
A,臺北市,萬華區,福星里,2014,2963,4690,1167,1412
A,臺北市,萬華區,萬壽里,2014,1836,3039,710,860
A,臺北市,萬華區,西門里,2014,2145,3413,883,968
A,臺北市,萬華區,新起里,2014,3948,5739,1833,1455
A,臺北市,萬華區,菜園里,2014,3627,5161,1832,1288
A,臺北市,萬華區,青山里,2014,3303,5045,1681,1149
A,臺北市,萬華區,富民里,2014,3090,4486,1712,984
A,臺北市,萬華區,福音里,2014,2133,3025,1097,740
A,臺北市,萬華區,仁德里,2014,2940,4045,1493,1014
A,臺北市,萬華區,富福里,2014,2993,5471,1652,992
A,臺北市,萬華區,柳鄉里,2014,3253,4706,1773,1071
A,臺北市,萬華區,華江里,2014,5151,7279,2444,2050
A,臺北市,萬華區,糖里,2014,3323,4801,1674,1202
A,臺北市,萬華區,綠堤里,2014,2492,3806,1058,1134
A,臺北市,萬華區,頂碩里,2014,4496,6372,2413,1319
A,臺北市,萬華區,雙園里,2014,2741,3983,1384,918
A,臺北市,萬華區,和平里,2014,4299,6035,2357,1292
A,臺北市,萬華區,和德里,2014,4079,6104,2034,1549
A,臺北市,萬華區,全德里,2014,2467,3492,1105,906
