TOWN_NM,VILL_NM,DPP,KMT,total_vote,eligible_vote,HSN_NM,year
　仁德區,成功里,1688,1635,3463,4593,臺南市,2020
　仁德區,仁和里,211,862,1102,1411,臺南市,2020
　仁德區,仁愛里,398,444,876,1170,臺南市,2020
　仁德區,二行里,943,492,1515,2020,臺南市,2020
　仁德區,大甲里,1049,489,1596,2052,臺南市,2020
　仁德區,中洲里,1268,603,1983,2595,臺南市,2020
　歸仁區,南保里,2771,1371,4394,5711,臺南市,2020
　歸仁區,南興里,2002,1033,3192,4066,臺南市,2020
　歸仁區,六甲里,1729,781,2631,3698,臺南市,2020
　歸仁區,歸南里,1103,506,1711,2195,臺南市,2020
　歸仁區,後市里,1435,812,2391,3119,臺南市,2020
　歸仁區,文化里,1377,737,2204,2825,臺南市,2020
　歸仁區,辜厝里,1535,795,2469,3174,臺南市,2020
　歸仁區,新厝里,1222,515,1850,2377,臺南市,2020
　歸仁區,許厝里,1541,746,2403,3164,臺南市,2020
　歸仁區,看西里,1054,473,1590,2032,臺南市,2020
　歸仁區,看東里,837,461,1358,1741,臺南市,2020
　歸仁區,崙頂里,1519,693,2303,2890,臺南市,2020
　歸仁區,沙崙里,323,145,493,661,臺南市,2020
　歸仁區,大潭里,953,349,1401,1810,臺南市,2020
　歸仁區,武東里,755,377,1182,1728,臺南市,2020
　歸仁區,歸仁里,1011,618,1696,2199,臺南市,2020
　歸仁區,八甲里,1227,597,1918,2472,臺南市,2020
　歸仁區,七甲里,1586,741,2439,3106,臺南市,2020
　歸仁區,媽廟里,992,416,1485,1898,臺南市,2020
　歸仁區,西埔里,880,347,1295,1666,臺南市,2020
　歸仁區,大廟里,1513,639,2259,2904,臺南市,2020
　關廟區,關廟里,985,572,1627,2091,臺南市,2020
　關廟區,山西里,997,482,1553,1993,臺南市,2020
　關廟區,香洋里,1485,868,2450,3221,臺南市,2020
　關廟區,北勢里,1259,514,1840,2394,臺南市,2020
　關廟區,新埔里,461,242,745,994,臺南市,2020
　關廟區,新光里,366,115,513,709,臺南市,2020
　關廟區,五甲里,1420,854,2401,3067,臺南市,2020
　關廟區,東勢里,1464,736,2312,3037,臺南市,2020
　關廟區,松腳里,1004,434,1503,1887,臺南市,2020
　關廟區,花園里,1659,780,2562,3346,臺南市,2020
　關廟區,深坑里,692,371,1099,1450,臺南市,2020
　關廟區,布袋里,657,216,911,1175,臺南市,2020
　關廟區,南雄里,776,308,1124,1459,臺南市,2020
　關廟區,埤頭里,931,396,1373,1829,臺南市,2020
　關廟區,下湖里,213,122,363,470,臺南市,2020
　龍崎區,崎頂里,460,250,757,1012,臺南市,2020
　龍崎區,土崎里,283,148,448,618,臺南市,2020
　龍崎區,中坑里,72,24,98,147,臺南市,2020
　龍崎區,楠坑里,172,97,275,364,臺南市,2020
　龍崎區,牛埔里,148,79,245,321,臺南市,2020
　龍崎區,大坪里,96,109,221,305,臺南市,2020
　龍崎區,龍船里,156,137,304,417,臺南市,2020
　龍崎區,石𥕢里,162,115,297,425,臺南市,2020
　東區,崇德里,1761,1439,3356,4313,臺南市,2020
　東區,崇善里,2149,1456,3785,4850,臺南市,2020
　東區,崇成里,1149,907,2152,2803,臺南市,2020
　東區,崇文里,2325,1899,4429,5666,臺南市,2020
　東區,東智里,1035,784,1901,2525,臺南市,2020
　東區,大智里,2445,2155,4828,6352,臺南市,2020
　東區,德高里,1355,842,2307,3000,臺南市,2020
　東區,仁和里,1865,1205,3198,4308,臺南市,2020
　東區,和平里,2099,1450,3703,4831,臺南市,2020
　東區,虎尾里,2131,1451,3748,4821,臺南市,2020
　東區,裕聖里,1735,1526,3426,4295,臺南市,2020
　東區,復興里,1462,904,2449,3177,臺南市,2020
　東區,自強里,1981,1570,3732,4947,臺南市,2020
　東區,東聖里,958,667,1693,2212,臺南市,2020
　東區,關聖里,1653,1452,3243,4185,臺南市,2020
　東區,南聖里,1000,805,1893,2362,臺南市,2020
　東區,文聖里,1658,1365,3194,4004,臺南市,2020
　東區,後甲里,1220,879,2154,2789,臺南市,2020
　東區,東光里,1879,1604,3626,4673,臺南市,2020
　東區,東明里,1159,933,2169,2822,臺南市,2020
　東區,莊敬里,1472,1155,2718,3463,臺南市,2020
　東區,小東里,1574,1351,3070,4090,臺南市,2020
　東區,新東里,944,791,1828,2356,臺南市,2020
　東區,崇誨里,858,885,1816,2360,臺南市,2020
　東區,衛國里,583,458,1083,1480,臺南市,2020
　東區,裕農里,1170,859,2139,2816,臺南市,2020
　東區,富強里,1977,1221,3332,4328,臺南市,2020
　東區,富裕里,997,550,1618,2126,臺南市,2020
　東區,崇明里,1493,1384,3013,3878,臺南市,2020
　臺東市,文化里,247,185,461,776,臺東縣,2020
　臺東市,民族里,548,329,952,1290,臺東縣,2020
　臺東市,自強里,1308,1156,2615,3545,臺東縣,2020
　臺東市,民生里,1081,876,2083,2850,臺東縣,2020
　臺東市,寶桑里,237,157,416,596,臺東縣,2020
　臺東市,民權里,299,213,549,779,臺東縣,2020
　臺東市,四維里,137,100,248,348,臺東縣,2020
　臺東市,中華里,547,384,987,1447,臺東縣,2020
　臺東市,仁愛里,256,176,457,665,臺東縣,2020
　臺東市,強國里,233,161,419,578,臺東縣,2020
　臺東市,大同里,267,187,482,697,臺東縣,2020
　臺東市,成功里,287,185,496,689,臺東縣,2020
　臺東市,建國里,421,298,757,1155,臺東縣,2020
　臺東市,中正里,325,204,557,757,臺東縣,2020
　臺東市,中山里,318,193,541,721,臺東縣,2020
　臺東市,興國里,302,177,499,700,臺東縣,2020
　臺東市,鐵花里,179,79,278,389,臺東縣,2020
　臺東市,東海里,883,765,1744,2434,臺東縣,2020
　臺東市,復國里,185,154,359,539,臺東縣,2020
　臺東市,復興里,141,104,261,394,臺東縣,2020
　臺東市,新興里,316,252,595,869,臺東縣,2020
　臺東市,新生里,1879,1675,3811,5328,臺東縣,2020
　臺東市,中心里,874,786,1774,2425,臺東縣,2020
　臺東市,馬蘭里,726,782,1623,2207,臺東縣,2020
　臺東市,光明里,677,688,1448,2051,臺東縣,2020
　臺東市,豐年里,671,542,1284,1900,臺東縣,2020
　臺東市,豐樂里,414,300,752,1044,臺東縣,2020
　臺東市,永樂里,616,483,1160,1584,臺東縣,2020
　臺東市,康樂里,439,294,764,1123,臺東縣,2020
　臺東市,豐榮里,2315,2140,4715,6707,臺東縣,2020
　臺東市,豐谷里,1165,1096,2393,3508,臺東縣,2020
　臺東市,豐里里,729,479,1278,1789,臺東縣,2020
　臺東市,豐原里,439,243,720,1041,臺東縣,2020
　臺東市,富岡里,277,348,652,1039,臺東縣,2020
　臺東市,富豐里,154,98,270,426,臺東縣,2020
　臺東市,南榮里,519,561,1155,1569,臺東縣,2020
　臺東市,岩灣里,539,542,1160,1749,臺東縣,2020
　臺東市,卑南里,1046,680,1821,2429,臺東縣,2020
　臺東市,南王里,599,497,1145,1645,臺東縣,2020
　臺東市,豐田里,638,411,1100,1671,臺東縣,2020
　臺東市,新園里,353,212,580,855,臺東縣,2020
　臺東市,建和里,238,182,442,701,臺東縣,2020
　臺東市,建興里,349,205,578,812,臺東縣,2020
　臺東市,建業里,273,159,458,706,臺東縣,2020
　臺東市,知本里,335,251,617,920,臺東縣,2020
　臺東市,建農里,293,369,700,1141,臺東縣,2020
　成功鎮,信義里,104,103,214,376,臺東縣,2020
　成功鎮,和平里,41,33,77,134,臺東縣,2020
　成功鎮,忠仁里,520,473,1016,1600,臺東縣,2020
　成功鎮,忠智里,489,505,1048,1557,臺東縣,2020
　成功鎮,三民里,304,354,685,1067,臺東縣,2020
　成功鎮,三仙里,127,93,226,402,臺東縣,2020
　成功鎮,忠孝里,101,78,185,351,臺東縣,2020
　成功鎮,博愛里,22,12,34,65,臺東縣,2020
　關山鎮,里壠里,404,432,867,1329,臺東縣,2020
　關山鎮,中福里,304,222,549,737,臺東縣,2020
　關山鎮,新福里,215,162,389,577,臺東縣,2020
　關山鎮,豐泉里,321,332,675,914,臺東縣,2020
　關山鎮,月眉里,183,134,331,587,臺東縣,2020
　關山鎮,德高里,357,307,676,1036,臺東縣,2020
　關山鎮,電光里,52,47,102,183,臺東縣,2020
　卑南鄉,賓朗村,683,362,1094,1598,臺東縣,2020
　卑南鄉,美農村,368,179,565,953,臺東縣,2020
　卑南鄉,初鹿村,330,206,561,827,臺東縣,2020
　卑南鄉,明峰村,325,188,544,840,臺東縣,2020
　卑南鄉,嘉豐村,59,33,101,162,臺東縣,2020
　卑南鄉,太平村,735,663,1484,2178,臺東縣,2020
　卑南鄉,泰安村,219,160,396,560,臺東縣,2020
　卑南鄉,利嘉村,119,106,232,356,臺東縣,2020
　卑南鄉,東興村,33,42,78,124,臺東縣,2020
　卑南鄉,溫泉村,423,181,631,976,臺東縣,2020
　卑南鄉,富山村,93,91,192,307,臺東縣,2020
　卑南鄉,富源村,149,48,203,324,臺東縣,2020
　卑南鄉,利吉村,71,75,151,228,臺東縣,2020
　鹿野鄉,鹿野村,240,184,440,660,臺東縣,2020
　鹿野鄉,龍田村,415,181,613,954,臺東縣,2020
　鹿野鄉,永安村,354,240,614,961,臺東縣,2020
　鹿野鄉,瑞隆村,198,167,382,628,臺東縣,2020
　鹿野鄉,瑞源村,211,118,341,503,臺東縣,2020
　鹿野鄉,瑞和村,128,59,195,301,臺東縣,2020
　鹿野鄉,瑞豐村,354,136,506,798,臺東縣,2020
　池上鄉,福原村,629,457,1119,1658,臺東縣,2020
　池上鄉,福文村,272,208,499,844,臺東縣,2020
　池上鄉,慶豐村,170,120,300,527,臺東縣,2020
　池上鄉,大坡村,23,26,49,88,臺東縣,2020
　池上鄉,大埔村,144,102,257,373,臺東縣,2020
　池上鄉,新興村,229,160,404,670,臺東縣,2020
　池上鄉,錦園村,116,74,196,325,臺東縣,2020
　池上鄉,萬安村,111,57,171,277,臺東縣,2020
　池上鄉,富興村,72,72,151,267,臺東縣,2020
　池上鄉,振興村,37,29,66,116,臺東縣,2020
　東河鄉,都蘭村,409,274,703,1095,臺東縣,2020
　東河鄉,興昌村,219,98,326,510,臺東縣,2020
　東河鄉,隆昌村,82,40,127,214,臺東縣,2020
　東河鄉,東河村,71,73,153,293,臺東縣,2020
　東河鄉,泰源村,154,89,246,419,臺東縣,2020
　東河鄉,北源村,222,167,400,915,臺東縣,2020
　東河鄉,尚德村,51,39,98,181,臺東縣,2020
　長濱鄉,寧埔村,71,50,128,237,臺東縣,2020
　長濱鄉,竹湖村,94,56,155,284,臺東縣,2020
　長濱鄉,長濱村,309,273,606,1086,臺東縣,2020
　長濱鄉,忠勇村,99,92,200,394,臺東縣,2020
　長濱鄉,三間村,67,76,152,281,臺東縣,2020
　長濱鄉,樟原村,51,60,118,191,臺東縣,2020
　太麻里鄉,美和村,372,172,597,892,臺東縣,2020
　太麻里鄉,三和村,242,106,363,572,臺東縣,2020
　太麻里鄉,華源村,241,114,373,578,臺東縣,2020
　太麻里鄉,北里村,145,56,212,323,臺東縣,2020
　太麻里鄉,大王村,407,261,685,1056,臺東縣,2020
　太麻里鄉,泰和村,411,304,748,1042,臺東縣,2020
　太麻里鄉,香蘭村,131,106,250,390,臺東縣,2020
　太麻里鄉,金崙村,68,70,143,242,臺東縣,2020
　太麻里鄉,多良村,46,36,86,142,臺東縣,2020
　大武鄉,南興村,68,63,135,227,臺東縣,2020
　大武鄉,尚武村,317,194,538,1054,臺東縣,2020
　大武鄉,大武村,192,193,398,695,臺東縣,2020
　大武鄉,大鳥村,8,14,25,49,臺東縣,2020
　大武鄉,大竹村,10,7,19,49,臺東縣,2020
　綠島鄉,南寮村,273,421,733,1379,臺東縣,2020
　綠島鄉,中寮村,212,240,468,950,臺東縣,2020
　綠島鄉,公舘村,150,280,455,904,臺東縣,2020
　海端鄉,加拿村,4,3,7,12,臺東縣,2020
　海端鄉,崁頂村,5,12,18,19,臺東縣,2020
　海端鄉,海端村,28,20,51,81,臺東縣,2020
　海端鄉,廣原村,14,13,28,60,臺東縣,2020
　海端鄉,霧鹿村,5,6,11,16,臺東縣,2020
　海端鄉,利稻村,5,6,12,15,臺東縣,2020
　延平鄉,桃源村,33,29,68,113,臺東縣,2020
　延平鄉,紅葉村,3,10,13,21,臺東縣,2020
　延平鄉,永康村,4,7,11,19,臺東縣,2020
　延平鄉,武陵村,8,8,18,25,臺東縣,2020
　延平鄉,鸞山村,23,7,30,72,臺東縣,2020
　金峰鄉,嘉蘭村,7,17,27,41,臺東縣,2020
　金峰鄉,正興村,4,10,15,28,臺東縣,2020
　金峰鄉,新興村,8,7,15,23,臺東縣,2020
　金峰鄉,賓茂村,0,3,4,8,臺東縣,2020
　金峰鄉,歷坵村,4,8,12,17,臺東縣,2020
　達仁鄉,安朔村,12,28,40,82,臺東縣,2020
　達仁鄉,南田村,9,12,21,44,臺東縣,2020
　達仁鄉,森永村,12,9,22,42,臺東縣,2020
　達仁鄉,新化村,2,3,5,11,臺東縣,2020
　達仁鄉,台坂村,4,5,9,12,臺東縣,2020
　達仁鄉,土坂村,1,2,3,17,臺東縣,2020
　蘭嶼鄉,椰油村,47,43,95,248,臺東縣,2020
　蘭嶼鄉,紅頭村,76,57,138,298,臺東縣,2020
　蘭嶼鄉,東清村,39,13,58,136,臺東縣,2020
　蘭嶼鄉,朗島村,16,6,25,61,臺東縣,2020
　花蓮市,民德里,472,150,1055,1383,花蓮縣,2020
　花蓮市,民勤里,797,295,1995,2629,花蓮縣,2020
　花蓮市,民意里,301,182,1125,1594,花蓮縣,2020
　花蓮市,民心里,264,80,595,813,花蓮縣,2020
　花蓮市,民享里,639,265,1776,2415,花蓮縣,2020
　花蓮市,民孝里,766,313,2080,2787,花蓮縣,2020
　花蓮市,民運里,538,177,1268,1757,花蓮縣,2020
　花蓮市,民政里,951,350,2350,3095,花蓮縣,2020
　花蓮市,民立里,430,162,956,1338,花蓮縣,2020
　花蓮市,民樂里,154,61,351,478,花蓮縣,2020
　花蓮市,民有里,197,44,413,570,花蓮縣,2020
　花蓮市,民主里,136,70,367,501,花蓮縣,2020
　花蓮市,民族里,134,47,309,419,花蓮縣,2020
　花蓮市,民生里,357,86,736,1018,花蓮縣,2020
　花蓮市,民權里,106,49,265,371,花蓮縣,2020
　花蓮市,主商里,216,54,411,536,花蓮縣,2020
　花蓮市,主勤里,263,75,560,767,花蓮縣,2020
　花蓮市,主工里,188,66,387,498,花蓮縣,2020
　花蓮市,主信里,176,55,405,553,花蓮縣,2020
　花蓮市,主義里,137,55,327,419,花蓮縣,2020
　花蓮市,主睦里,162,53,366,506,花蓮縣,2020
　花蓮市,主計里,226,65,502,711,花蓮縣,2020
　花蓮市,主和里,854,262,1994,2688,花蓮縣,2020
　花蓮市,主學里,556,131,1237,1680,花蓮縣,2020
　花蓮市,主農里,1006,278,2304,3075,花蓮縣,2020
　花蓮市,主安里,644,167,1601,2215,花蓮縣,2020
　花蓮市,主權里,1377,369,3148,4284,花蓮縣,2020
　花蓮市,主力里,814,255,1802,2434,花蓮縣,2020
　花蓮市,國風里,967,307,2222,2980,花蓮縣,2020
　花蓮市,國威里,468,141,984,1620,花蓮縣,2020
　花蓮市,國治里,260,85,581,785,花蓮縣,2020
　花蓮市,國安里,165,76,401,489,花蓮縣,2020
　花蓮市,國光里,347,125,778,1096,花蓮縣,2020
　花蓮市,國防里,232,74,518,726,花蓮縣,2020
　花蓮市,國華里,703,210,1576,2042,花蓮縣,2020
　花蓮市,國魂里,566,161,1266,1744,花蓮縣,2020
　花蓮市,國聯里,817,249,1792,2509,花蓮縣,2020
　花蓮市,國盛里,877,308,2133,3102,花蓮縣,2020
　花蓮市,國強里,423,135,1058,1412,花蓮縣,2020
　花蓮市,國富里,1415,436,3241,4425,花蓮縣,2020
　花蓮市,國裕里,1065,348,2644,3622,花蓮縣,2020
　花蓮市,國慶里,337,74,681,872,花蓮縣,2020
　花蓮市,國興里,1108,348,2657,3584,花蓮縣,2020
　花蓮市,國福里,265,63,614,896,花蓮縣,2020
　鳳林鎮,鳳仁里,276,79,778,1086,花蓮縣,2020
　鳳林鎮,鳳義里,115,45,413,589,花蓮縣,2020
　鳳林鎮,鳳禮里,153,63,417,555,花蓮縣,2020
　鳳林鎮,鳳智里,237,92,739,998,花蓮縣,2020
　鳳林鎮,鳳信里,148,43,502,724,花蓮縣,2020
　鳳林鎮,山興里,38,8,100,150,花蓮縣,2020
　鳳林鎮,大榮里,289,73,714,1026,花蓮縣,2020
　鳳林鎮,北林里,171,30,367,490,花蓮縣,2020
　鳳林鎮,南平里,141,25,349,504,花蓮縣,2020
　鳳林鎮,林榮里,170,61,528,724,花蓮縣,2020
　鳳林鎮,長橋里,186,83,513,765,花蓮縣,2020
　鳳林鎮,森榮里,7,9,43,56,花蓮縣,2020
　玉里鎮,中城里,1175,298,2926,4335,花蓮縣,2020
　玉里鎮,國武里,296,87,764,1094,花蓮縣,2020
　玉里鎮,啟模里,289,79,827,1311,花蓮縣,2020
　玉里鎮,泰昌里,175,58,537,1136,花蓮縣,2020
　玉里鎮,永昌里,185,55,550,969,花蓮縣,2020
　玉里鎮,源城里,203,39,597,952,花蓮縣,2020
　玉里鎮,長良里,64,28,193,345,花蓮縣,2020
　玉里鎮,樂合里,53,10,179,317,花蓮縣,2020
　玉里鎮,東豐里,51,16,167,272,花蓮縣,2020
　玉里鎮,觀音里,165,25,434,757,花蓮縣,2020
　玉里鎮,松浦里,51,18,183,331,花蓮縣,2020
　玉里鎮,春日里,83,20,195,328,花蓮縣,2020
　玉里鎮,德武里,3,4,25,57,花蓮縣,2020
　玉里鎮,三民里,194,20,461,736,花蓮縣,2020
　玉里鎮,大禹里,149,20,468,780,花蓮縣,2020
　新城鄉,新城村,314,98,807,1066,花蓮縣,2020
　新城鄉,順安村,278,44,498,732,花蓮縣,2020
　新城鄉,康樂村,494,173,1234,1687,花蓮縣,2020
　新城鄉,大漢村,349,165,999,1396,花蓮縣,2020
　新城鄉,北埔村,760,239,1931,2795,花蓮縣,2020
　新城鄉,佳林村,210,58,527,726,花蓮縣,2020
　新城鄉,嘉里村,690,297,1886,2675,花蓮縣,2020
　新城鄉,嘉新村,131,92,486,719,花蓮縣,2020
　吉安鄉,永安村,1115,306,2689,3708,花蓮縣,2020
　吉安鄉,太昌村,903,217,1979,2852,花蓮縣,2020
　吉安鄉,慶豐村,1852,469,4313,5883,花蓮縣,2020
　吉安鄉,吉安村,1363,428,3318,4605,花蓮縣,2020
　吉安鄉,福興村,799,184,1743,2345,花蓮縣,2020
　吉安鄉,南華村,384,63,778,1073,花蓮縣,2020
　吉安鄉,干城村,154,87,527,896,花蓮縣,2020
　吉安鄉,永興村,545,139,1506,2154,花蓮縣,2020
　吉安鄉,稻香村,778,268,2065,2818,花蓮縣,2020
　吉安鄉,南昌村,836,257,1994,2806,花蓮縣,2020
　吉安鄉,宜昌村,906,263,2179,2987,花蓮縣,2020
　吉安鄉,北昌村,2094,671,4821,6478,花蓮縣,2020
　吉安鄉,勝安村,1513,434,3367,4518,花蓮縣,2020
　吉安鄉,仁里村,1402,490,3609,4904,花蓮縣,2020
　吉安鄉,東昌村,1084,384,2840,3854,花蓮縣,2020
